Codigo,DESCRICAO,Classificação,Caso
B392,Histoplasmose pulmonar não especificada por Histoplasma capsulatum,Outros,0
B393,Histoplasmose disseminada por Histoplasma capsulatum,Outros,0
B394,Histoplasmose não especificada por Histoplasma capsulatum,Outros,0
B395,Histoplasmose por Histoplasma duboisii,Outros,0
B399,Histoplasmose não especificada,Outros,0
B400,Blastomicose pulmonar aguda,Outros,0
B401,Blastomicose pulmonar crônica,Outros,0
B402,Blastomicose pulmonar não especificada,Outros,0
B403,Blastomicose cutânea,Outros,0
B407,Blastomicose disseminada,Outros,0
B408,Outras formas de blastomicose,Outros,0
B409,Blastomicose não especificada,Outros,0
B410,Paracoccidioidomicose pulmonar,Outros,0
B417,Paracoccidioidomicose disseminada,Outros,0
B418,Outras formas de paracoccidioidomicose,Outros,0
B419,Paracoccidioidomicose não especificada,Outros,0
B420,Esporotricose pulmonar,Outros,0
B421,Esporotricose linfocutânea,Outros,0
B427,Esporotricose disseminada,Outros,0
B428,Outras formas de esporotricose,Outros,0
B429,Esporotricose não especificada,Outros,0
B430,Cromomicose cutânea,Outros,0
B431,Abscesso cerebral feomicótico,Outros,0
B432,Abscesso e cisto feomicótico subcutâneos,Outros,0
B438,Outras formas de cromomicose,Outros,0
B439,Cromomicose não especificada,Outros,0
B440,Aspergilose pulmonar invasiva,Outros,0
B441,Outras aspergiloses pulmonares,Outros,0
B442,Aspergilose amigdaliana,Outros,0
B447,Aspergilose disseminada,Outros,0
B448,Outras formas de aspergilose,Outros,0
B449,Aspergilose não especificada,Outros,0
B450,Criptococose pulmonar,Outros,0
B451,Criptococose cerebral,Outros,0
B452,Criptococose cutânea,Outros,0
B453,Criptococose óssea,Outros,0
B457,Criptococose disseminada,Outros,0
B458,Outras formas de criptococose,Outros,0
B459,Criptococose não especificada,Outros,0
B460,Mucormicose pulmonar,Outros,0
B461,Mucormicose rinocerebral,Outros,0
B462,Mucormicose gastrointestinal,Outros,0
B463,Mucormicose cutânea,Outros,0
B464,Mucormicose disseminada,Outros,0
B465,Mucormicose não especificada,Outros,0
B468,Outras zigomicoses,Outros,0
B469,Zigomicose não especificada,Outros,0
B470,Eumicetoma,Outros,0
B471,Actinomicetoma,Outros,0
B479,Micetoma não especificado,Outros,0
B480,Lobomicose,Outros,0
B481,Rinosporidiose,Outros,0
B482,Alesqueriose,Outros,0
B483,Geotricose,Outros,0
B484,Penicilose,Outros,0
B487,Micoses oportunistas,Outros,0
B488,Outras micoses especificadas,Outros,0
B49,Micose não especificada,Outros,0
B500,Malária por Plasmodium falciparum com complicações cerebrais,Outros,0
B508,Outras formas graves e complicadas de malária por Plasmodium falciparum,Outros,0
B509,Malária não especificada por Plasmodium falciparum,Outros,0
B510,Malária por Plasmodium vivax com rotura do baço,Outros,0
B518,Malária por Plasmodium vivax com outras complicações,Outros,0
B519,Malária por Plasmodium vivax sem complicações,Outros,0
B520,Malária por Plasmodium malariae com nefropatia,Outros,0
B528,Malária por Plasmodium malariae com outras complicações,Outros,0
B529,Malária por Plasmodium malariae sem complicações,Outros,0
B530,Malária por Plasmodium ovale,Outros,0
B531,Malária por plasmódios de macacos,Outros,0
B538,"Outras formas de malárias com confirmação parasitológica, não classificadas em outra parte",Outros,0
B54,Malária não especificada,Outros,0
B550,Leishmaniose visceral,Outros,0
B551,Leishmaniose cutânea,Outros,0
B552,Leishmaniose cutâneo-mucosa,Outros,0
B559,Leishmaniose não especificada,Outros,0
B560,Tripanossomíase por Trypanosoma gambiense,Outros,0
B561,Tripanossomíase por Trypanosoma rhodesiense,Outros,0
B569,Tripanossomíase africana não especificada,Outros,0
B570,"Forma aguda da doença de Chagas, com comprometimento cardíaco",Outros,0
B571,"Forma aguda da doença de Chagas, sem comprometimento cardíaco",Outros,0
B572,Doença de Chagas (crônica) com comprometimento cardíaco,Outros,0
B573,Doença de Chagas (crônica) com comprometimento do aparelho digestivo,Outros,0
B574,Doença de Chagas (crônica) com comprometimento do sistema nervoso,Outros,0
B575,Doença de Chagas (crônica) com comprometimento de outros órgãos,Outros,0
B580,Oculopatia por Toxoplasma,Outros,0
B581,Hepatite por Toxoplasma,Outros,0
B582,Meningoencefalite por Toxoplasma,Outros,0
B583,Toxoplasmose pulmonar,Outros,0
B588,Toxoplasmose com comprometimento de outros órgãos,Outros,0
B589,Toxoplasmose não especificada,Outros,0
B59,Pneumocistose,Outros,0
B600,Babesiose,Outros,0
B601,Acantamebíase,Outros,0
B602,Naegleríase,Outros,0
B608,Outras doenças especificadas devidas a protozoários,Outros,0
B64,Doença não especificada devida a protozoários,Outros,0
B650,Esquistossomose devida ao Schistosoma haematobium [esquistossomose urinária],Outros,0
B651,Esquistossomose devida ao Schistosoma mansoni [esquistossomose intestinal],Outros,0
B652,Esquistossomose devida ao Schistosoma japonicum,Outros,0
B653,Dermatite por cercárias,Outros,0
B658,Outras esquistossomoses,Outros,0
B659,Esquistossomose não especificada,Outros,0
B660,Opistorquíase,Outros,0
B661,Clonorquíase,Outros,0
B662,Dicrocelíase,Outros,0
B663,Fasciolíase,Outros,0
B664,Paragonimíase,Outros,0
B665,Fasciolopsíase,Outros,0
B668,Outras infestações por trematódeos especificados,Outros,0
B669,Infecção não especificada por trematódeo,Outros,0
B670,Infestação hepática por Echinococcus granulosus,Outros,0
B671,Infestação pulmonar por Echinococcus granulosus,Outros,0
B672,Infestação óssea por Echinococcus granulosus,Outros,0
B673,"Infestações por Echinmococcus granulosus, outras e de localizações múltiplas",Outros,0
B674,Infestação não especificada por Echinococcus granulosus,Outros,0
B675,Infestação hepática por Echinococcus multilocularis,Outros,0
B676,"Infecções por Echinococcus multilocularis, outras e de localizações múltiplas",Outros,0
B677,Infestação não especificada por Echinococcus multilocularis,Outros,0
B678,"Infestação hepática não especificada, por Echinococcus",Outros,0
B679,"Infestações por Echinococcus, outras e as não especificadas",Outros,0
B680,Infestação por Taenia solium,Outros,0
B681,Infestação por Taenia saginata,Outros,0
B689,Infestação não especificada por Taenia,Outros,0
B690,Cisticercose do sistema nervoso central,Outros,0
B691,Cisticercose do olho,Outros,0
B698,Cisticercose de outras localizações,Outros,0
B699,Cisticercose não especificada,Outros,0
B700,Difilobotríase,Outros,0
B701,Esparganose,Outros,0
B710,Infestação por Hymenolepis,Outros,0
B711,Infestação por Dipylidium,Outros,0
B718,Outras infestações especificadas por cestóides,Outros,0
B719,Infestação não especificada por cestóides,Outros,0
B72,Dracontíase,Outros,0
B73,Oncocercose,Outros,0
B740,Filariose por Wuchereria bancrofti,Outros,0
B741,Filariose por Brugia malayi,Outros,0
B742,Filariose por Brugia timori,Outros,0
B743,Loaíase,Outros,0
B744,Mansonelose,Outros,0
B748,Outras filarioses,Outros,0
B749,Filariose não especificada,Outros,0
B75,Triquinose,Outros,0
B760,Ancilostomose,Outros,0
B761,Necatoríase,Outros,0
B768,Outras ancilostomíases,Outros,0
B769,Ancilostomíase não especificada,Outros,0
B770,Ascaridíase com complicações intestinais,Outros,0
B778,Ascaridíase com outras complicações,Outros,0
B779,Ascaridíase não especificada,Outros,0
B780,Estrongiloidíase intestinal,Outros,0
B781,Estrongiloidíase cutânea,Outros,0
B787,Estrongiloidíase disseminada,Outros,0
B789,Estrongiloidíase não especificada,Outros,0
B79,Tricuríase,Outros,0
B80,Oxiuríase,Outros,0
B810,Anisaquíase,Outros,0
B811,Capilaríase intestinal,Outros,0
B812,Tricostrongilose,Outros,0
B813,Angiostrongiloidose intestinal,Outros,0
B814,Helmintíases intestinais mistas,Outros,0
B818,Outras helmintíases intestinais especificadas,Outros,0
B820,Helmintíase intestinal não especificada,Outros,0
B829,Parasitose intestinal não especificada,Outros,0
B830,Larva migrans visceral,Outros,0
B831,Gnatostomíase,Outros,0
B832,Angrostrongiloidose devida a Parastrongylus cantonensis,Outros,0
B833,Singamose,Outros,0
B834,Hirudiníase interna,Outros,0
B838,Outras helmintíases especificadas,Outros,0
B839,Helmintíase não especificada,Outros,0
B850,Pediculose e ftiríase mista,Outros,0
B851,Transtorno neurovegetativo somatoforme,Outros,0
B852,Transtorno doloroso somatoforme persistente,Outros,0
B853,Outros transtornos somatoformes,Outros,0
B854,Transtorno somatoforme não especificado,Outros,0
B86,Escabiose [sarna],Outros,0
B870,Miíase cutânea,Outros,0
B871,Miíase das feridas,Outros,0
B872,Miíase ocular,Outros,0
B873,Miíase nasofaríngea,Outros,0
B874,Miíase auricular,Outros,0
B878,Miíase de outras localizações,Outros,0
B879,Miíase não especificada,Outros,0
B880,Outras acaríases,Outros,0
B881,Tungíase [infestação pela pulga da areia],Outros,0
B882,Outras infestações por artrópodos,Outros,0
B883,Hirudiníase externa,Outros,0
B888,Outras infestações especificadas,Outros,0
B889,Infestação não especificada,Outros,0
B89,Doença parasitária não especificada,Outros,0
B900,Seqüelas de tuberculose do sistema nervoso central,Outros,0
B901,Seqüelas de tuberculose geniturinária,Outros,0
B902,Seqüelas de tuberculose óssea e das articulações,Outros,0
B908,Seqüelas de tuberculose de outros órgãos,Outros,0
B909,Seqüelas de tuberculose das vias respiratórias e de órgãos não especificados,Outros,0
B91,Seqüelas de poliomielite,Outros,0
B92,Seqüelas de hanseníase [lepra],Outros,0
B940,Seqüelas de tracoma,Outros,0
B941,Seqüelas de encefalite viral,Outros,0
B942,Seqüelas de hepatite viral,Outros,0
B948,Seqüelas de outras doenças infecciosas e parasitárias especificadas,Outros,0
B949,Seqüelas de doença infecciosa ou parasitária não especificada,Outros,0
B950,"Estreptococo do grupo A, como causa de doenças classificadas em outros capítulos",Outros,0
B951,"Estreptococo do grupo B, como causa de doenças classificadas em outros capítulos",Outros,0
B952,"Estreptococo do grupo D, como causa de doenças classificadas em outros capítulos",Outros,0
B953,"Streptococcus pneumoniae, como causa de doenças classificadas em outros capítulos",Outros,0
B954,"Outros estreptococos, como causa de doenças classificadas em outros capítulos",Outros,0
B955,"Estreptococo não especificado, como causa de doenças classificadas em outros capítulos",Outros,0
B956,"Staphylococcus aureus, como causa de doenças classificadas em outros capítulos",Outros,0
B957,Outros estafilococos como causa de doenças classificadas em outros capítulos,Outros,0
B958,"Estafilococo não especificado, como causa de doenças classificadas em outros capítulos",Outros,0
B960,"Mycoplasma pneumoniae [M. pneumoniae], como causa de doenças classificadas em outros capítulos",Outros,0
B961,"Klebsiella pneumoniae [M. pneumoniae], como causa de doenças classificadas em outros capítulos",Outros,0
B962,"Escherichia coli [E. Coli], como causa de doenças classificadas em outros capítulos",Outros,0
B963,"Haemophilus influenzae [H. influenzae], como causa de doenças classificadas em outros capítulos",Outros,0
B964,"Proteus (mirabilis) (morganii), como causa de doenças classificadas em outros capítulos",Outros,0
B965,"Pseudomonas (aeruginosa) (mallei) (pseudomallei), como causa de doenças classificadas em outros capítulos",Outros,0
B966,"Bacillus fragilis [B. fragilis], como causa de doenças classificadas em outros capítulos",Outros,0
B967,"Clostridium perfringens [C. perfringens], como causa de doenças classificadas em outros capítulos",Outros,0
B968,"Outros agentes bacterianos especificados, como causa de doenças classificadas em outros capítulos",Outros,0
B970,"Adenovírus, como causa de doenças classificadas em outros capítulos",Outros,0
B971,"Enterovírus, como causa de doenças classificadas em outros capítulos",Outros,0
B972,"Coronavírus, como causa de doenças classificadas em outros capítulos",Outros,0
B973,"Retrovírus, como causa de doenças classificadas em outros capítulos",Outros,0
B974,"Vírus sincicial respiratório, como causa de doenças classificadas em outros capítulos",Outros,0
B975,"Reovírus, como causa de doenças classificadas em outros capítulos",Outros,0
B976,"Parvovírus, como causa de doenças classificadas em outros capítulos",Outros,0
B977,"Papilomavírus, como causa de doenças classificadas em outros capítulos",Outros,0
B978,"Outros agentes virais, como causa de doenças classificadas em outros capítulos",Outros,0
B99,"Doenças infecciosas, outras e as não especificadas",Outros,0
C000,Neoplasia maligna do lábio superior externo,Outros,0
C001,Neoplasia maligna do lábio inferior externo,Outros,0
C002,"Neoplasia maligna do lábio externo, não especificado",Outros,0
C003,"Neoplasia maligna do lábio superior, face interna",Outros,0
C004,"Neoplasia maligna do lábio inferior, face interna",Outros,0
C005,"Neoplasia maligna do lábio, sem especificação, face interna",Outros,0
C006,Neoplasia maligna da comissura labial,Outros,0
C008,Neoplasia maligna do lábio com lesão invasiva,Outros,0
C009,"Neoplasia maligna do lábio, não especificado",Outros,0
C01,Neoplasia maligna da base da língua,Outros,0
C020,Neoplasia maligna da face dorsal da língua,Outros,0
C021,Neoplasia maligna da borda da língua,Outros,0
C022,Neoplasia maligna da face ventral da língua,Outros,0
C023,"Neoplasia maligna de dois terços anteriores da língua, parte não especificada",Outros,0
C024,Neoplasia maligna da amígdala lingual,Outros,0
C028,Neoplasia maligna da língua com lesão invasiva,Outros,0
C029,"Neoplasia maligna da língua, não especificada",Outros,0
C030,Neoplasia maligna da gengiva superior,Outros,0
C031,Neoplasia maligna da gengiva inferior,Outros,0
C039,"Neoplasia maligna da gengiva, não especificada",Outros,0
C040,Neoplasia maligna do assoalho anterior da boca,Outros,0
C041,Neoplasia maligna do assoalho lateral da boca,Outros,0
C048,Neoplasia maligna do assoalho da boca com lesão invasiva,Outros,0
C049,"Neoplasia maligna do assoalho da boca, não especificado",Outros,0
C050,Neoplasia maligna do palato duro,Outros,0
C051,Neoplasia maligna do palato mole,Outros,0
C052,Neoplasia maligna da úvula,Outros,0
C058,Neoplasia maligna do palato com lesão invasiva,Outros,0
C059,"Neoplasia maligna do palato, não especificado",Outros,0
C060,Neoplasia maligna da mucosa oral,Outros,0
C061,Neoplasia maligna do vestíbulo da boca,Outros,0
C062,Neoplasia maligna da área retromolar,Outros,0
C068,Neoplasia maligna de outras partes e de partes não especificadas da boca com lesão invasiva,Outros,0
C069,"Neoplasia maligna da boca, não especificada",Outros,0
C07,Neoplasia maligna da glândula parótida,Outros,0
C080,Neoplasia maligna da glândula submandibular,Outros,0
C081,Neoplasia maligna da glândula sublingual,Outros,0
C088,Neoplasia maligna das glândulas salivares maiores com lesão invasiva,Outros,0
C089,"Neoplasia maligna da glândula salivar maior, não especificada",Outros,0
C090,Neoplasia maligna da fossa amigdaliana,Outros,0
C091,Neoplasia maligna do pilar amigdaliano (anterior) (posterior),Outros,0
C098,Neoplasia maligna da amígdala com lesão invasiva,Outros,0
C099,"Neoplasia maligna da amígdala, não especificada",Outros,0
C100,Neoplasia maligna da valécula,Outros,0
C101,Neoplasia maligna da face anterior da epiglote,Outros,0
C102,Neoplasia maligna da parede lateral da orofaringe,Outros,0
C103,Neoplasia maligna da parede posterior da orofaringe,Outros,0
C104,Neoplasia maligna da fenda branquial,Outros,0
C108,Neoplasia maligna da orofaringe com lesão invasiva,Outros,0
C109,"Neoplasia maligna da orofaringe, não especificada",Outros,0
